member_id,signup_date,persona_segment,acquisition_channel,is_premium
17198f0b-abc4-474c-be47-2c993348e7f5,2025-01-11,The Connector,Organic,0
0dd0af79-61ea-4bc5-8616-df5cf7864eeb,2025-09-06,The Connector,Organic,0
50ee24c9-4753-4076-b076-65e490d4df81,2025-10-31,The Ghost,Paid Social,0
5fa45b5b-6513-433f-8295-f479e7d5ae5d,2025-09-05,The Selective,Referral,0
0477c430-9b0a-4d11-b050-c2db75fc724b,2025-06-03,The Newbie,Organic,1
9f052cd4-3147-4ea9-8318-98da584dac81,2025-11-19,The Ghost,Paid Social,0
a037189d-6243-4f48-8c77-7b679ecfa888,2025-01-25,The Ghost,Paid Social,0
4f94a3f7-0c9c-47d1-8aca-da87dca98961,2025-12-08,The Connector,Organic,0
72abd895-162b-4175-b4a3-f68d9f4e4064,2025-08-09,The Newbie,Organic,1
03c0c40c-a86d-468a-b397-d932e22a3031,2025-04-20,The Connector,Referral,0
6a64c2c8-89ff-406f-9927-ca97a414ff75,2025-03-31,The Connector,Organic,0
71f01c4a-b646-4abc-964e-9e4afeb597b7,2025-09-22,The Ghost,Referral,0
1049db89-2731-40e2-a7d7-303da1816cb5,2025-02-09,The Selective,Paid Social,1
b7cab402-d61c-40f7-8844-23153ba97863,2025-09-20,The Connector,Organic,0
26f227ca-7e5e-4fab-8937-ed7bd981cc1e,2025-06-07,The Newbie,Organic,0
88650e5a-4229-4c29-aeba-740d3cafc107,2025-04-28,The Connector,Referral,0
5432b5c1-4dc6-4d1d-963b-02eb59343bb3,2025-09-13,The Ghost,Organic,0
a7599621-f766-407e-b829-04e6bf3fca4f,2025-07-15,The Newbie,Referral,0
6acee18c-913f-424a-892d-b78fcef0ce6b,2025-11-10,The Selective,Organic,0
a572e5a9-fa3c-42f0-9015-6b1f681420fd,2025-11-07,The Selective,Organic,0
b0abd95e-fb11-4d80-9f6f-1abde8d990a5,2025-01-14,The Ghost,Organic,0
72eecfa1-924e-4cfd-894c-8fcc2c9462e5,2025-04-28,The Ghost,Referral,0
bc4f0eee-3c29-46b5-86dd-75f6689cd3ee,2025-08-05,The Ghost,Organic,1
9da0b44c-2601-494d-86eb-a7d452e1ffa0,2025-07-24,The Selective,Paid Social,0
7c6d4191-1d0d-48d3-b910-e5c1e4b77db9,2025-03-18,The Ghost,Referral,1
068c2d93-ca50-44e9-800d-2129b5557248,2025-06-21,The Selective,Organic,0
79242d38-f593-42fd-9d92-acd2fcb1da3c,2025-01-26,The Newbie,Referral,1
f97080f0-012d-4d7b-bfe4-7d8e36c27856,2025-05-08,The Newbie,Organic,0
53406b15-6dda-47c9-b7fd-995d588895f0,2025-05-22,The Newbie,Paid Social,0
58abb89e-e3d8-4489-a881-e805dbe8d20d,2025-01-24,The Newbie,Paid Social,0
76f0aa90-b358-4b8e-bfc6-9e13dff72cdc,2025-08-20,The Connector,Referral,1
e534d9e2-1ccb-482b-9750-3c42f920187e,2025-06-26,The Connector,Paid Social,0
f009a859-55aa-4006-a40a-c7448bbdc05c,2025-12-07,The Ghost,Organic,0
d15fd139-3e44-4075-9234-2f6a1180e262,2025-08-23,The Newbie,Organic,0
de1998ed-7880-4d09-b31b-4719984d1c65,2025-11-15,The Ghost,Paid Social,0
6d10f25d-a38c-4cae-baa4-bc35b9573d9d,2025-01-26,The Newbie,Organic,0
d6561f36-5ce4-4562-beca-b3092229ae4f,2025-09-23,The Connector,Organic,0
84be248b-98e3-45ab-889a-c0b9370c0dcc,2025-12-28,The Selective,Organic,0
da5f93aa-d741-4a68-af79-0bac37033a07,2025-04-27,The Newbie,Organic,0
b8e368f4-1cdb-4d75-9ad7-583aeea83341,2025-02-27,The Connector,Organic,1
48fd8851-9ea3-4699-9860-beb10044161e,2025-09-27,The Connector,Organic,0
3ca88996-f9c2-4b43-9092-1c92dd8b7a0c,2025-11-25,The Connector,Paid Social,0
9cff44aa-e7e9-436b-8893-fcf540adc2fd,2025-10-22,The Selective,Organic,1
9cc62f8a-b341-466d-a8aa-81517a1b50de,2025-05-02,The Connector,Paid Social,1
34d39df6-ea70-4bbd-b9b9-8209e0c88b66,2025-06-08,The Connector,Referral,0
4b6d38f2-aab7-490d-b99e-3d060037f240,2025-06-27,The Newbie,Paid Social,0
33c09366-5a8b-441d-ad65-c027fde73fd1,2025-05-24,The Ghost,Referral,0
f6a25c7c-0303-48d4-b49e-17a83e3c1373,2025-11-24,The Ghost,Paid Social,0
526cc05d-8fd5-4ffc-b8e2-a270d1997c9a,2025-11-03,The Ghost,Paid Social,0
7bdd8a01-bec2-4074-b550-1a203a916803,2025-03-30,The Connector,Referral,0
f15e59d7-6933-4c54-9ab8-cef5d9fdb927,2025-08-27,The Selective,Organic,1
446b1c5d-3118-430b-8c6a-7f48a305d990,2025-02-07,The Connector,Organic,0
c96a142b-6433-4f7f-9114-5bd1ae08cc1d,2025-12-27,The Newbie,Paid Social,0
b9c147f4-1d43-4c45-8912-3d5ea84bb937,2025-03-20,The Ghost,Referral,0
61e08194-cd94-4b28-bccd-f8ffe09584b8,2025-12-11,The Newbie,Referral,0
5a9cab44-0128-418c-9c93-d078a670c595,2025-11-23,The Selective,Organic,0
53eb35cd-5d86-479b-8780-3495d0efa5d8,2025-12-12,The Ghost,Paid Social,0
5366c413-74b9-4f7c-8f21-09052262b586,2025-09-09,The Newbie,Referral,0
1efda302-207a-4456-be47-734a0cd87ceb,2025-11-24,The Connector,Organic,0
b526604b-90bc-4701-a083-cffc99444b41,2025-05-29,The Newbie,Paid Social,0
781e39b4-29ef-47c7-aa2f-e9a535285ad9,2025-01-16,The Connector,Organic,0
a635486f-4f68-4556-b779-b68496a23aaa,2025-11-19,The Connector,Paid Social,0
2584a526-51e2-462d-9222-fb17a9ce5839,2025-11-17,The Newbie,Organic,0
1df9f2b4-50cd-4f6f-89be-611f99740288,2025-09-26,The Newbie,Organic,0
70902ba7-f410-454f-b622-4ad7f1e81f08,2025-04-28,The Connector,Referral,0
2d024e00-30db-4fee-af49-1d2f9d84ee44,2025-07-11,The Newbie,Paid Social,0
5acb6012-ad11-4a97-bbe0-2f5180a668c5,2025-11-13,The Newbie,Organic,0
e3e9facf-d5c6-4334-814e-7cd59e6d7a52,2025-10-15,The Ghost,Organic,0
7628bc75-7f85-4d81-a5b5-1abf0a974a8f,2025-12-17,The Selective,Organic,0
92fa2e6a-9b7d-4265-bd99-2a075e42ae54,2025-10-24,The Connector,Organic,0
40287433-82b6-4af6-836d-d929267f5df3,2025-07-13,The Connector,Referral,0
bfda2fce-2114-47dd-9b67-2a1f48378317,2025-10-08,The Ghost,Organic,0
11f30506-07af-4aa6-8fa3-5c77f789c8c4,2025-10-28,The Connector,Referral,0
f4994742-d8a3-4733-80c3-0f97bc481a84,2025-09-07,The Ghost,Organic,0
799a8d89-f3b8-4995-948b-5d8e0a44b82f,2025-08-19,The Selective,Paid Social,0
913d479a-18af-4cb1-ba03-ec391e344c25,2025-01-03,The Selective,Referral,0
31d51d10-b401-456d-9b65-c4d235015192,2025-06-23,The Newbie,Paid Social,0
7d2c55f8-6435-4fbd-b072-d73a2d92799a,2025-08-28,The Connector,Paid Social,0
23f4d9d1-15a6-46d4-a829-df597ce1e45e,2025-04-14,The Newbie,Paid Social,0
93ec5421-bc2b-415c-afc8-baadc921522b,2025-10-16,The Selective,Referral,0
b522f466-11c3-46cc-aac3-dcea8c0e6933,2025-09-01,The Newbie,Organic,0
4115ffae-2aaf-44ae-bb3d-34286bfc37cb,2025-10-15,The Connector,Paid Social,0
d6c6cbc6-966e-4e59-aea5-a859da2aee92,2025-09-30,The Selective,Organic,1
7861f73f-11f6-42f8-8a4c-81a86494e431,2025-04-30,The Connector,Organic,0
341a1668-b31c-4aec-904e-9b5917a282cd,2025-12-04,The Selective,Organic,0
a7d2ad51-b7db-4298-853a-007204efe82e,2025-09-16,The Connector,Organic,0
140315d4-e61e-4da3-ad80-e8747aa85337,2025-03-11,The Connector,Referral,1
e2506132-e286-48ac-a6f2-08b8d9ec0740,2025-07-02,The Ghost,Organic,0
e5adac41-23cf-4cd2-8641-0d135fb366f5,2025-09-04,The Selective,Organic,0
647fde34-b012-4181-9c9e-7d15f3e25ec9,2025-04-28,The Ghost,Referral,1
d30dc30b-299c-455f-97e7-f34732876f18,2025-01-31,The Ghost,Referral,0
3f5c37d0-bf27-4451-9943-08c54843af2c,2025-05-29,The Newbie,Organic,0
781d515d-c854-4252-8058-a0a575312947,2025-01-16,The Newbie,Referral,1
ae939e8a-9736-45d6-b1e6-6d40c42d4b6f,2025-09-30,The Newbie,Organic,0
145bbcdb-c418-44d4-9104-34481d0147ad,2025-12-18,The Newbie,Organic,0
5a97d38a-19ff-4c44-b6f8-0423e4797684,2025-04-12,The Newbie,Paid Social,0
6d5c75bf-fe60-444f-8c9b-b303c6e3df2c,2025-03-13,The Newbie,Paid Social,1
73aa581d-94cc-40ba-aaaa-593e20ef5ba7,2025-07-12,The Selective,Paid Social,0
1febcae2-e9c4-48ca-ad77-014b35f75dee,2025-11-18,The Ghost,Organic,0
4275c057-d619-4602-8a8f-08352888f896,2025-04-21,The Newbie,Referral,0
f3970aa9-16f0-41f0-a9df-254a0de61983,2025-10-20,The Selective,Organic,0
5c1de3e5-e5b3-4402-865c-f469cbc52b50,2025-12-13,The Selective,Paid Social,0
7fe93ada-6889-484f-b294-4cd57577dd43,2025-12-06,The Selective,Organic,0
673133e8-d4f4-4881-9d4a-f8bf15ce7182,2025-11-14,The Connector,Referral,0
a6e418e8-c343-48cf-8ab7-226d733d5f68,2025-10-04,The Ghost,Referral,0
f318214a-ec24-45af-84ee-e452d9e963a1,2025-04-16,The Selective,Organic,1
21a3def7-ea2d-4ec2-998b-e44e65f8e3b0,2025-02-06,The Newbie,Referral,0
75b12770-fb93-4356-9df8-8062d536f254,2025-10-18,The Connector,Referral,0
a4a82503-190a-413f-a99f-7fa194ac6689,2025-06-30,The Newbie,Paid Social,0
5bf3f066-5fdd-4ed2-815d-9bf45928bddc,2025-05-23,The Selective,Paid Social,1
8d8965b0-a0c4-4f03-a98a-cd8dba853276,2025-04-24,The Ghost,Organic,0
6041f250-b7fe-4409-a9d3-8e850ad9d9f0,2025-08-26,The Ghost,Organic,0
40851af0-0a3f-4caf-907b-e66cd242c18d,2025-04-04,The Newbie,Referral,0
bb6a309a-3797-4df6-b44e-0a4582dd5cc7,2025-09-17,The Connector,Referral,0
00e434eb-9df4-4eaf-b549-7746f3addf30,2025-04-17,The Selective,Referral,0
df1c3249-a5e1-4f10-8994-d66d623e03dd,2025-09-01,The Connector,Organic,0
589fc61f-259b-4d81-9b91-1319abf26516,2025-12-01,The Newbie,Paid Social,0
8972f4dc-827f-4358-90a5-57d4f0a30bb7,2025-01-23,The Newbie,Referral,0
53d0831f-88fe-49a1-be98-acbcf48c4507,2025-12-27,The Selective,Organic,0
0160d33b-0b2a-402b-a360-d6e3939ff60d,2025-09-28,The Selective,Organic,0
f4b8b481-361f-4426-ab7c-a2d1d60a9818,2025-05-20,The Newbie,Organic,0
eefea789-5c1e-4fb0-a011-f95eaa3fbd55,2025-03-23,The Connector,Organic,0
ce945336-4a77-4caf-85a0-3100ef49f58d,2025-12-10,The Connector,Organic,0
ff6859fe-4f0e-401d-8c14-245c7c8fc6c4,2025-06-05,The Newbie,Paid Social,0
2dc9a626-07ad-4023-a608-69102ff9e710,2025-12-01,The Newbie,Referral,1
9f3d1dd2-ee7d-4055-9e7d-4d2e8ddb62db,2025-01-19,The Newbie,Referral,0
ad279070-4f38-4185-9fc3-ccb68695ccfb,2025-03-10,The Ghost,Referral,0
550d4ccb-06e3-425b-826f-92d8445d10c0,2025-05-12,The Newbie,Organic,0
0632a53c-0d8f-4a5c-9909-54b75b71320b,2025-09-13,The Connector,Paid Social,0
d2af7f1d-201d-4ab2-93cf-087c2d2aad2b,2025-07-28,The Connector,Organic,0
4a4bfd6e-eda0-41bd-8aa6-4d9dfb5aafd0,2025-01-10,The Selective,Organic,0
36145d3b-4ac5-49b2-8596-2a7c30baab95,2025-05-20,The Ghost,Paid Social,1
d5fcd490-f37a-4ca7-bc82-543a52dc1186,2025-05-15,The Selective,Paid Social,0
a773bd3f-2253-4a0c-a361-7fa5df707083,2025-09-12,The Connector,Paid Social,0
5f8ac42a-7c6b-46a9-9b68-fdc355c08b1c,2025-10-27,The Selective,Referral,0
960a6870-be54-4f5f-b687-b2b56924099b,2025-09-15,The Connector,Referral,0
dafa05c3-4843-4986-bc61-4f0ba69fe401,2025-04-04,The Newbie,Paid Social,0
b1c2876a-855e-4934-ac6b-09e705b667be,2025-08-29,The Connector,Organic,0
926da22d-0bc5-4095-8052-1d9d2032b3dd,2025-08-25,The Connector,Referral,0
4437d4c3-2437-48cf-bbd1-35229a33211e,2025-06-14,The Ghost,Paid Social,1
a4107d6f-8767-459d-9cd7-c9842d6dcde3,2025-11-21,The Newbie,Paid Social,0
2c31d548-d5b2-4ed3-93c5-2e69ed133636,2025-05-28,The Connector,Referral,0
a30acc15-182e-4214-a2b1-daa9009ecd54,2025-08-06,The Newbie,Paid Social,0
bc6884ad-d587-4f8d-84ee-9af03f4962c3,2025-04-18,The Selective,Paid Social,0
76ca4ce7-c252-4748-8ec7-c7dfda68fe8d,2025-08-19,The Newbie,Organic,0
3bc6fd64-f82c-47a9-9648-aa9eef54b4d7,2025-03-11,The Ghost,Referral,0
598bd600-5b69-4936-beb7-bafd28a4fe06,2025-08-09,The Newbie,Paid Social,0
709c4b2d-1efe-470b-bb87-7c7c450d4ca5,2025-03-15,The Selective,Organic,1
90e55e74-a101-4fb4-bfd7-77efda360197,2025-06-28,The Selective,Organic,0
8457e7ed-abb3-43f1-ab91-d5c558105f20,2025-03-21,The Connector,Referral,0
1ffe90f6-1aba-47e1-8976-9742d8b87643,2025-12-20,The Newbie,Referral,0
8190799b-8e20-43df-b34d-eb99d37e31d2,2025-06-08,The Newbie,Referral,0
3d26d7fe-81ef-4216-a9c7-bb2b59bda748,2025-12-22,The Selective,Organic,0
7a7b51cc-4d1d-4982-b672-d660170f3db8,2025-06-18,The Newbie,Organic,0
c550e1de-5789-435b-8a12-53053aa3c3c4,2025-11-10,The Selective,Referral,1
16ebeb0c-1b8f-4ba7-b119-b53f46dca2d6,2025-06-10,The Selective,Referral,0
162d1e66-e6f0-4e6f-93c5-13237a2dbb83,2025-02-01,The Newbie,Paid Social,0
5c240399-1403-4e6d-9a01-e781f0d1aeab,2025-05-01,The Selective,Referral,0
60a49d19-92c6-4387-b111-1531c5c78422,2025-08-03,The Selective,Referral,1
06ee38a1-5c75-4daa-8617-0706ebf1d30f,2025-01-03,The Newbie,Referral,0
c17a807f-a85c-41bc-896b-42b85fd9dc5c,2025-08-16,The Ghost,Organic,1
338ee3a9-e2e8-42db-87e1-2adcba4863b5,2025-02-17,The Selective,Referral,0
9c7d7347-73e2-4c73-ba02-8a02deeda0b5,2025-06-16,The Selective,Referral,0
0fa140b5-2e82-4637-b1e9-d2edadbfd45c,2025-11-29,The Connector,Referral,0
e1837780-37cc-4999-adcb-3b369493d979,2025-01-11,The Selective,Referral,1
bc6ed27c-ab9f-4ad8-a53c-6d4827f1afe7,2025-08-26,The Newbie,Paid Social,0
cdb959d2-c356-49bb-8523-14520ba48b0c,2025-10-05,The Ghost,Organic,0
3274a6f2-f959-4282-9374-2f8de703fd79,2025-08-29,The Newbie,Paid Social,0
78c42234-0700-4817-87ca-2f4d68149247,2025-07-11,The Ghost,Referral,0
bdc782cd-0bfe-4039-a784-d4a3e713a172,2025-01-12,The Newbie,Paid Social,0
8d3df3c9-42c1-40b5-8c21-dda13314b0b5,2025-02-22,The Selective,Referral,0
1b3403a1-7d7e-4fad-9404-37635b94b88f,2025-02-24,The Ghost,Paid Social,0
31604e66-23f9-4c2d-b88f-3272e2a38659,2025-11-05,The Connector,Paid Social,0
97a16876-5f37-4fc4-816d-4f7a12761739,2025-01-21,The Connector,Referral,0
81552c61-49ee-452f-85f1-6d3e17ca6182,2025-01-19,The Ghost,Organic,0
20bec6b8-776a-4178-8fa2-13540df4a9ee,2025-12-10,The Newbie,Organic,1
3fa69697-8e75-4e0f-acfb-592fd2f80ede,2025-12-16,The Newbie,Referral,1
d94dade3-763b-4474-82b2-ecbc436c8734,2025-11-18,The Newbie,Organic,0
7496a65c-9701-44cb-97d7-7ed80969fb23,2025-11-11,The Newbie,Referral,0
07081042-2fa4-4332-b477-4e60275b3bff,2025-02-28,The Newbie,Paid Social,0
8ae9ca25-2ea4-4052-932a-af7220dd5a27,2025-05-31,The Newbie,Paid Social,0
cfd3ff31-bfd7-479e-821d-1b3c8eba98a8,2025-09-16,The Connector,Paid Social,0
3ddf3c02-7496-4ddc-b800-d4ee84b926a0,2025-02-27,The Selective,Referral,0
af7ce6d4-8d3a-441f-9c0c-f4c18e8583b1,2025-08-04,The Selective,Paid Social,0
e31a08ac-c460-4345-8afb-4a18516d519e,2025-03-03,The Newbie,Referral,0
f87dab50-2018-4fb5-a1f8-5f4bc28214ab,2025-05-26,The Selective,Organic,0
bba573b1-e710-43e9-a084-f9302dd41c0e,2025-08-27,The Ghost,Referral,1
d71ecd78-61bf-45a7-8be5-8bb332a00f74,2025-10-20,The Connector,Organic,0
ad858308-4a6f-4025-a5a8-9c23a5589af2,2025-07-01,The Newbie,Referral,1
99aa57e0-258f-4ab4-a3e8-d1206725e3f2,2025-04-05,The Newbie,Referral,0
eca05455-6ccf-4aa6-aa3b-1fd8fe6275a7,2025-03-19,The Connector,Organic,0
0c83a7a6-f683-4a19-bf78-5963178857bd,2025-05-22,The Connector,Referral,0
152b85b1-9408-457e-9a2a-e3aa0bb94ae1,2025-04-15,The Ghost,Paid Social,0
90b9ef3f-894c-4711-8eb7-c39a011f0943,2025-09-18,The Connector,Organic,0
6965e3ef-59e2-4342-8364-6fa7eb1b7f55,2025-04-05,The Selective,Organic,0
5beb5a62-2ba1-4d64-a82d-8da3c7b5ec51,2025-08-11,The Ghost,Paid Social,0
170ad8f4-679b-4859-8635-ca9b1c7e9873,2025-07-09,The Selective,Organic,0
420e3b9c-57f5-4a7a-af78-96671a2ed83d,2025-05-09,The Newbie,Referral,0
e9acfe36-c2b9-4cd6-b48f-fa9ef09fb275,2025-11-15,The Connector,Paid Social,0
42a62e2f-3d5d-4e4a-b5d1-6ce53c9408f3,2025-07-14,The Newbie,Referral,0
6b392b82-4127-4acc-bbf3-7590b0364267,2025-01-20,The Newbie,Organic,0
d13079bf-7852-41fd-aa76-0353a3c77b58,2025-10-26,The Newbie,Paid Social,0
a9ce9791-9f38-42f9-bd7f-fffbe4b39055,2025-08-28,The Ghost,Organic,1
8915b35e-7ff8-457f-8b0c-57f64aef3a1e,2025-08-23,The Newbie,Referral,0
03ec88de-ecab-4003-8fed-6f72dd32adca,2025-03-26,The Selective,Paid Social,0
4d44e638-f0d2-409e-ba50-ef6120085d8f,2025-04-04,The Newbie,Paid Social,0
faaaf4ba-1b0f-4749-b881-68f498c90e0b,2025-02-11,The Selective,Referral,0
59f9c9ac-1b0a-443a-97e1-4b9c956762e3,2025-12-30,The Selective,Referral,0
2a2a210c-672d-4a79-892a-e4c9411347d6,2025-12-16,The Newbie,Organic,0
f8d8a028-662b-4976-b82e-812ea1ec1f78,2025-03-15,The Newbie,Paid Social,1
325d1486-fb7e-4d61-a9b2-9d43e6fa1ef9,2025-12-31,The Connector,Organic,1
c1d8ba13-fe0d-49ba-b0a7-d3f1f3a7905e,2025-04-25,The Ghost,Organic,1
efb5120d-1806-4010-8573-2291bd074643,2025-07-09,The Newbie,Organic,0
08a802f5-2d75-4128-bb3b-1ee89a20776b,2025-05-05,The Selective,Organic,0
2111be8e-c750-471b-861e-5af5875446ca,2025-01-06,The Selective,Paid Social,0
359fa70b-0b75-4c14-9471-27a68349cbf1,2025-02-11,The Newbie,Organic,0
afc273dd-2bb2-4d59-b035-94ff3cdded89,2025-02-27,The Newbie,Referral,0
7d67d118-3552-4bef-8c6d-0ddafe62bc00,2025-01-10,The Ghost,Organic,0
1241667f-123d-448f-8c34-57473dbef5ed,2025-03-30,The Connector,Paid Social,0
9b5f278e-5c3d-461f-a40f-6e6072393e0b,2025-11-30,The Newbie,Paid Social,0
8af60499-1d1e-4cf5-a639-292fd43cefac,2025-04-21,The Ghost,Paid Social,0
db4c4cbf-d93a-4163-9b8d-39207c56d8b7,2025-02-08,The Ghost,Referral,0
ae6af835-c992-4af3-a063-8e36d48e45f1,2025-06-16,The Selective,Paid Social,1
401ba721-2bdb-4da9-a481-a0ae285845d5,2025-01-11,The Newbie,Organic,0
553c2365-c915-4c11-8542-c0f61e9016b1,2025-04-20,The Ghost,Paid Social,0
35fbd7bd-84d8-436e-adfe-4265519599c3,2025-01-16,The Connector,Paid Social,0
3a8244d4-9c2a-4855-9d58-8438edfa30a6,2025-02-02,The Ghost,Referral,0
019925b2-9cdc-4599-8522-03d2dd1ddf77,2025-08-21,The Ghost,Organic,0
c2b6d740-3dba-4a26-bd13-a53f44a62887,2025-07-07,The Ghost,Referral,0
a214cd28-388e-4b96-92a8-b659762a1b24,2025-08-12,The Ghost,Paid Social,0
3e1756b3-ab3e-482d-a2a3-595954f026d7,2025-02-28,The Selective,Referral,0
b0280c16-098e-40cc-8be8-f2bbb2f35652,2025-02-20,The Connector,Organic,0
68d51e42-d08e-44bf-8f71-6f6ab0581417,2025-09-28,The Selective,Organic,0
ff16ded4-cec3-4c74-976f-c7460e6f77a1,2025-02-12,The Selective,Organic,0
4544e469-5778-400b-a7b7-5e7947e1d88f,2025-01-27,The Selective,Organic,0
ba751ec2-d37c-4f11-8550-a3939955fdfd,2025-02-25,The Newbie,Organic,0
8c33a0b4-45d2-4849-ba2e-39e8938fdbb4,2025-05-01,The Ghost,Referral,0
18b094c0-e427-4be4-962e-24d47a20bf02,2025-04-23,The Selective,Organic,0
bf053acf-048b-471c-9c0c-021f82d31f63,2025-11-12,The Selective,Referral,1
40d844c4-aad6-44b0-b7a3-77dfc5d574f7,2025-04-25,The Selective,Paid Social,0
1654997d-b535-4030-a495-8851240f592c,2025-04-19,The Newbie,Organic,0
0e1c60b6-ac7e-4a8e-ad3e-557cc3b8a22c,2025-06-24,The Selective,Referral,0
baaf4ac5-2ce1-4bf3-b7b2-f1ee3098ca83,2025-04-22,The Connector,Paid Social,0
312e5477-d540-427b-8f57-d76d7749370d,2025-04-10,The Selective,Organic,0
3e815f7b-76c5-4e15-8275-e294f14b4369,2025-01-08,The Selective,Organic,0
7a1d2fa2-4f2f-4e43-97d9-9010d7807550,2025-05-15,The Ghost,Paid Social,0
cc1cef61-7782-4680-8ae4-3ce68d475bd5,2025-09-08,The Newbie,Organic,0
5d6ad74e-6412-49aa-8d04-30f603066c07,2025-12-03,The Newbie,Paid Social,0
035393b3-e523-4be3-bc15-e09a90e125ad,2025-08-28,The Newbie,Paid Social,0
ed7a8fab-5c8c-4fb2-bddd-c6bf9ec5a37c,2025-08-10,The Newbie,Organic,0
edf9f365-526c-491c-bf73-16e87167e495,2025-05-25,The Newbie,Paid Social,0
8cec686e-b7da-4f26-b7b3-6d5d2db0e5f2,2025-01-04,The Ghost,Paid Social,0
e673c516-d1f7-4777-b85f-551d605d1d48,2025-10-09,The Ghost,Organic,0
9976eedc-94c5-48f1-82cd-a9c19089a6da,2025-11-30,The Selective,Referral,0
7d63dcde-76a4-4edc-ac55-0ee22a3fc7b6,2025-11-24,The Ghost,Referral,0
bff96a02-f5ec-4f2f-bca6-49113a8c3d15,2025-07-16,The Ghost,Paid Social,0
da899822-1401-4995-abb7-d3d849930a94,2025-05-08,The Newbie,Paid Social,1
08fd3fe0-55be-4d73-b39a-05a831cf72c5,2025-09-18,The Connector,Paid Social,0
fde13bad-88e4-4278-be98-84a10194c28c,2025-04-01,The Newbie,Referral,0
93058098-29af-4bbe-9789-79c01c7b61f0,2025-11-21,The Selective,Organic,1
5e63abaf-f72f-4706-a2fc-728bb4b73ae7,2025-09-16,The Ghost,Organic,0
ee53f8f8-1077-4bd8-a4d8-4a169cdf908c,2025-04-04,The Selective,Referral,0
b784b823-3e3f-4f7d-bf21-25f186e65873,2025-09-14,The Ghost,Referral,0
3bfe56e4-5eeb-42dc-80a9-646465d02bf5,2025-05-16,The Newbie,Organic,0
f389e545-1f2e-4cfe-b416-37bcd4b0c32d,2025-01-13,The Newbie,Paid Social,0
1c7a87e3-06ef-4821-9a55-c0d6dcf32a96,2025-07-17,The Ghost,Organic,0
d5be6fa1-2604-414c-811b-9dcaf8496566,2025-06-27,The Ghost,Organic,0
f3a48cf6-8bc8-4700-a835-eed3f2c6b384,2025-04-22,The Selective,Paid Social,0
90157ac3-1c2f-491e-89a7-db8528979363,2025-09-21,The Connector,Organic,0
33b21529-b826-4d64-924f-2a9e177e0a6e,2025-03-20,The Newbie,Referral,0
6b6e5c48-7e86-4ad9-87d6-f6af61bfe3b7,2025-09-13,The Connector,Organic,0
571a03df-d77a-482b-9b54-6c319c87471f,2025-03-15,The Newbie,Referral,1
8b0f5a59-36ce-4b28-9a40-68102f95d9b2,2025-06-10,The Selective,Organic,0
28cc9333-5935-4fc0-8c22-e6eb9e04aefb,2025-07-20,The Selective,Referral,0
172b5ab8-e75c-40e0-849b-1c757bbbb03d,2025-11-04,The Selective,Organic,1
b1bb9394-7b8d-45f7-abba-43cbc4157c3c,2025-02-02,The Newbie,Referral,0
11d77072-877d-40de-a1fa-4a47218420ce,2025-03-14,The Newbie,Organic,0
23937b05-2071-463a-8dcf-0cc50f5923e8,2025-12-18,The Ghost,Paid Social,1
11350195-2944-4298-942c-4d384bb427e3,2025-10-20,The Selective,Paid Social,0
2f85e403-a203-4576-aae1-58e64a6a4f19,2025-07-17,The Selective,Paid Social,0
cac37389-8f49-4133-8eb1-549a347b50d1,2025-11-21,The Connector,Paid Social,0
caecedf1-d5b2-4f5a-b88b-d8e44aeadfda,2025-11-12,The Newbie,Organic,0
50928496-adcc-4fac-b8cf-3fa00900085f,2025-08-28,The Connector,Paid Social,0
be6f09bb-2e31-4c5e-bf37-e4ea430c0114,2025-03-15,The Ghost,Referral,0
7368e67d-d7c6-4ba1-af08-fcd5204d0dac,2025-01-31,The Ghost,Referral,0
010111b8-7672-4cfa-8a7a-dad7b48f55a2,2025-01-14,The Newbie,Paid Social,0
e7554a79-1b0e-4fc9-8be5-282a2254f522,2025-07-24,The Selective,Paid Social,0
0b5e42d0-7825-41de-83a0-760fcc2d1372,2025-11-12,The Selective,Paid Social,0
ddd03c01-0f88-41de-9221-e422cfcb83f1,2025-03-09,The Connector,Referral,0
12c0549d-19b2-4246-bd13-8ec5e2875b2f,2025-05-08,The Selective,Organic,0
5049ecfe-63a5-4e58-a335-731122d3a3ab,2025-01-26,The Selective,Paid Social,1
92f0ab7a-3b1c-4237-b3fe-56f7343270ea,2025-07-03,The Selective,Organic,0
e4a107a1-4068-4314-8546-aa8abf5db08e,2025-05-17,The Selective,Organic,0
c0308358-8b39-45e1-a796-cee12eea519f,2025-10-18,The Ghost,Referral,0
58f047c8-b88f-4af0-9af5-601754d2d40d,2025-04-16,The Selective,Paid Social,0
8c8f77b0-ccb2-47d6-9a55-d04f3ff6e8a4,2025-01-24,The Ghost,Paid Social,0
7cc87016-b845-411e-9af0-f8fa0ff331d0,2025-12-05,The Connector,Organic,0
7e463352-4692-4768-98e3-15cd496ce3e2,2025-07-13,The Selective,Referral,0
7b283cd9-7d75-4394-ac25-40e0d346f79c,2025-06-18,The Selective,Paid Social,0
1c4160a4-003a-4f92-9f43-e175997ac954,2025-02-05,The Ghost,Paid Social,0
1cef97f4-c0e9-4d50-a1c0-493adcf2b94c,2025-04-11,The Connector,Referral,0
ee9da304-d83d-4943-ab93-e4a9d1223141,2025-02-03,The Selective,Referral,0
