transaction_id,member_id,product_type,amount_usd,transaction_date
9137,db084e9f-22a9-436d-99d2-692a8da167a7,Spotlight,9.99,2025-11-15
9138,10e492ac-baff-409c-98ef-e941a19db079,Spotlight,39.99,2025-10-23
9139,1f8a2e59-b694-43c3-ad95-69b4bdbe0c78,Spotlight,19.99,2025-10-03
9140,30df008f-7950-4c20-a546-cd17e03a7bed,SuperSwipe,9.99,2025-09-20
9141,f3d96c8e-ce42-4e19-8cc3-0fd884f44064,Subscription,19.99,2025-09-14
9142,a2227ffe-b3bf-45b8-ada1-97ce89b06d04,Spotlight,9.99,2025-11-05
9143,2fdc4d4f-ab38-4ec2-b563-7185787bad83,Spotlight,9.99,2025-07-31
9144,c2ae8550-f0a3-4fb2-8baa-ab6f8742c909,SuperSwipe,39.99,2025-11-24
9145,6da47fec-6369-4d40-af9d-c822aa7382e4,Subscription,39.99,2025-09-20
9146,252abe86-803b-4f32-9d20-ee1c0fd374c9,Spotlight,19.99,2025-08-07
9147,c174a3ba-f8a2-41f2-9275-2358bc8711af,Subscription,39.99,2025-12-27
9148,6078d624-1e47-486f-a156-c1e5ef213791,SuperSwipe,9.99,2025-06-01
9149,af2a900b-81d5-4602-93e6-34ffda5112ae,SuperSwipe,19.99,2025-12-28
9150,47e6c9f9-be83-4b36-9cf0-9c51c10d37dd,SuperSwipe,9.99,2025-12-10
9151,80600da7-811d-4f86-b45d-010766713818,SuperSwipe,19.99,2025-07-02
9152,4e673c94-e256-4a2e-bb4f-143c46e6496b,SuperSwipe,39.99,2025-08-21
9153,4fdcf40b-2a34-44d0-a1b4-85ce647cfd3d,SuperSwipe,19.99,2025-12-06
9154,126ce635-28ed-4ed9-bcf6-1ad039b25f7c,Spotlight,9.99,2025-08-17
9155,1d07c975-b854-4b80-a0f2-ad922dd77d16,Spotlight,9.99,2025-07-15
9156,9f19a29a-78d4-48a9-87da-0e9a3a34da48,Subscription,19.99,2025-08-27
9157,0989152c-c50c-44cb-b416-17f915db14f0,Subscription,39.99,2025-10-24
9158,4c52bb58-ad56-46e9-9fce-44ff9932bf28,Subscription,9.99,2025-08-26
9159,ef9fb360-3e0d-4c9d-afa2-92b00f81d295,Spotlight,19.99,2025-12-02
9160,f39e680a-58d5-4d02-8aa7-2b2b22bc2865,Subscription,9.99,2025-08-29
9161,ce4939d4-961f-4893-bb1a-25a39119e3bf,SuperSwipe,19.99,2025-09-06
9162,2162b906-1e19-4ed7-a0ae-691f5806c43e,SuperSwipe,19.99,2025-11-06
9163,600f321e-58f3-40ab-a50d-66b40b6bf3f7,SuperSwipe,39.99,2025-09-07
9164,9c29bd6b-2d5b-4af1-8fe9-42d0352e5523,Spotlight,19.99,2025-12-22
9165,1bb2bb2e-1fe2-4bd5-98e0-3414fd74e0fb,Spotlight,39.99,2025-06-05
9166,8d8cf03d-834e-4933-910e-029a35cfe671,Spotlight,9.99,2025-08-05
9167,5a16fd26-bc91-4795-bcec-635701750069,Spotlight,9.99,2025-11-21
9168,5281a70a-145d-49d3-9841-a195775a27e8,Subscription,9.99,2025-12-06
9169,98f2b81f-f599-48a8-90c9-55ed95db4038,Spotlight,39.99,2025-12-04
9170,fdebe38f-2a55-4ca0-af38-30d303e77518,Subscription,39.99,2025-11-01
9171,8df1e3fd-8aa7-4223-9bda-c4362380f5b7,Spotlight,39.99,2025-12-11
9172,734522d8-b7a7-4807-8140-f9973e616eb5,SuperSwipe,19.99,2025-07-01
9173,5af13c17-0d0e-4d06-9b84-4307656dc568,Subscription,9.99,2025-06-14
9174,07257040-01ad-4daa-961f-cd0f0243ade7,Spotlight,39.99,2025-07-07
9175,8b1373b7-e81c-43b4-a572-f0d7de059bab,Subscription,39.99,2025-12-18
9176,a564292f-5264-4706-aad4-bb118be55958,Spotlight,39.99,2025-12-17
9177,6cbb0806-e3a9-43f3-b0e9-237401f68d01,Subscription,39.99,2025-09-04
9178,9ab7f6c7-60a3-446f-ae06-b035f91f031b,Spotlight,19.99,2025-12-27
9179,afbeb055-35d1-491f-b769-8f5ad30aa161,SuperSwipe,9.99,2025-11-07
9180,bef1c508-6c5d-4858-81bd-7b446bb9dbd9,SuperSwipe,9.99,2025-06-25
9181,e0b45531-35df-4881-8a45-2d335b678861,Spotlight,19.99,2025-08-28
9182,de34703f-1502-4181-a2bc-c2d701a3395b,SuperSwipe,19.99,2025-08-01
9183,3d30610a-9099-40d4-a7e2-3342f21ac1e0,Subscription,39.99,2025-06-21
9184,31de8202-29c2-41ac-85ec-73256bba3b4e,Subscription,9.99,2025-07-13
9185,516bebcf-ed1a-43cb-8b4c-d6f9ec622c05,SuperSwipe,39.99,2025-08-15
9186,189ad48b-9fdf-42ca-9762-ee3cc92420f8,Spotlight,19.99,2025-11-03
9187,8dcd2a9e-e5e9-418f-9bac-0ba75f14016a,SuperSwipe,9.99,2025-06-22
9188,79a1c031-8314-46db-b9b2-5cb23c5d4b9b,Spotlight,39.99,2025-11-04
9189,4c52bb58-ad56-46e9-9fce-44ff9932bf28,Subscription,39.99,2025-07-20
9190,b72b74c0-8b8f-4b71-95d9-620d79b0c51b,Spotlight,9.99,2025-07-06
9191,42fc85bf-1860-4014-af42-1278a9a0516f,Subscription,9.99,2025-06-13
9192,a1bb922a-bf14-497b-847f-c927cf99ec21,Subscription,39.99,2025-08-15
9193,2638859f-3135-4201-815e-cc00f8609bed,SuperSwipe,9.99,2025-12-22
9194,ce53e2cc-0c15-46f5-973f-f2cfb1b957ea,SuperSwipe,9.99,2025-09-14
9195,3243acef-2924-4930-8c74-7407450a1c18,SuperSwipe,9.99,2025-09-16
9196,e216ad81-8e17-4c1a-bc36-c8d069d8fce6,Spotlight,39.99,2025-10-23
9197,a815797d-1347-4775-9aa5-48851bc957c2,SuperSwipe,9.99,2025-12-02
9198,23f4d9d1-15a6-46d4-a829-df597ce1e45e,Spotlight,19.99,2025-10-29
9199,d45cdec8-7f91-44f3-8614-348f257f30d6,Spotlight,9.99,2025-12-14
9200,e3bfd6c0-69b2-4a9d-b5c9-557b6fc7a8c2,Subscription,39.99,2025-08-30
9201,f36daded-45db-4c2b-bc88-26efb95ccf9c,SuperSwipe,39.99,2025-11-14
9202,3f610ed0-4ebb-45f7-861a-7e70dd82f405,Subscription,19.99,2025-09-09
9203,8a5da3e2-6477-4e6d-960a-5a4046377415,SuperSwipe,9.99,2025-10-06
9204,6cbff123-c73b-415a-b217-de938fcbe2ce,Subscription,9.99,2025-11-19
9205,844e753f-cc21-488c-b3e6-56622bb47060,Subscription,9.99,2025-11-14
9206,c2d5d7ac-d6bc-473b-ba24-c070ea99cdeb,SuperSwipe,39.99,2025-06-02
9207,3bcf75f2-0d58-486b-af9e-fe1b988f8208,SuperSwipe,39.99,2025-12-01
9208,028a8322-d026-4b45-bec7-02bf11e3eb6f,Spotlight,19.99,2025-09-07
9209,0ef47de3-e737-4647-b603-77f8d8fcb046,Spotlight,9.99,2025-10-20
9210,6285221a-c252-44c5-a284-bdbc4bec77ef,Subscription,39.99,2025-11-09
9211,f55c0d10-8cc7-4059-a2a7-ecf39592d18d,SuperSwipe,39.99,2025-07-16
9212,0d88fa7b-1814-4357-958a-968569377273,Subscription,19.99,2025-11-11
9213,feb62383-38ba-4391-89c8-6c23a32f6ec7,SuperSwipe,19.99,2025-10-31
9214,f0a6e8ae-dc36-4d40-bc53-d6a5821e7735,Subscription,19.99,2025-07-31
9215,e87314aa-df12-42f2-b03a-a97f1497c0b4,SuperSwipe,39.99,2025-07-24
9216,a1853ae9-421f-4b5a-92e7-ff34e908d547,Subscription,39.99,2025-06-20
9217,72b4776e-5326-4be7-bc8c-02160d167dc4,SuperSwipe,39.99,2025-10-25
9218,9d6aff88-fb3d-41ec-852e-10f6335a36d0,Subscription,39.99,2025-09-29
9219,d9d4912b-6c5f-418a-954d-4944ccb35f17,Spotlight,19.99,2025-12-31
9220,d4cf8c24-0fd8-4c1a-a097-10d5ce8e847b,Subscription,39.99,2025-10-04
9221,6029afeb-cbff-46c6-a3ed-d1067269642c,Spotlight,39.99,2025-07-07
9222,91be8737-82e3-40d1-a866-fc5f50f454ba,Spotlight,9.99,2025-07-31
9223,92f2a035-3576-4338-9d54-7a4cb1ac2c13,Subscription,39.99,2025-06-27
9224,347f335a-b7be-4559-95ed-da96baff115a,Subscription,9.99,2025-10-04
9225,4bee389c-db7b-4883-a623-2756cfdfcb86,Spotlight,19.99,2025-09-25
9226,4c7baa78-5c80-4084-a78e-d172fba25f08,Subscription,39.99,2025-08-23
9227,79b05874-52e1-4951-8856-dd7187f4f02d,Subscription,19.99,2025-07-26
9228,4489d3ad-677b-47d9-8b9a-48ae4872ecfe,Spotlight,9.99,2025-08-31
9229,63869f6e-43b6-4c1a-a86b-b8e002cf03b1,Subscription,9.99,2025-12-25
9230,448042b3-586f-4c37-9227-8e891a417e91,Spotlight,9.99,2025-07-22
9231,dfacd344-881d-465a-bbe1-0f83eab1d0f0,Spotlight,9.99,2025-06-03
9232,9db011ec-801b-440b-a9ee-0eabe297c61f,Spotlight,9.99,2025-09-18
9233,bb9eed8c-7c0f-4fc3-a25e-239fe6087af4,Subscription,19.99,2025-06-21
9234,f6e11936-f011-4a46-bd11-3e67c6db6834,Subscription,9.99,2025-11-22
9235,12ab9ebd-1e6a-4b40-b5dc-625f61d44259,Subscription,19.99,2025-12-21
9236,ce086bf0-6c48-401b-99fb-c6f933165c72,Spotlight,39.99,2025-09-26
9237,92116c03-dcf7-4d81-bf2a-53d8a5902fc4,Subscription,39.99,2025-12-22
9238,d9de96fa-2ab8-4204-a40d-668b4fdebdd3,Subscription,9.99,2025-12-24
9239,56d0cb38-4320-4b62-906b-2b05ee755e76,Spotlight,19.99,2025-12-17
9240,a62edb5a-a61a-40f1-94bb-c1b9a21a1204,SuperSwipe,19.99,2025-06-23
9241,be66f303-a0ca-45eb-b67b-2898f407c153,Subscription,19.99,2025-06-30
9242,d6aecf38-1583-4194-9e96-e4985708fa4c,Spotlight,39.99,2025-11-13
9243,09477141-c1d9-4f42-abe1-99791097452d,Subscription,19.99,2025-06-23
9244,6035e766-0993-4700-b250-d24edce47458,Spotlight,39.99,2025-09-25
9245,93170309-b71b-4a34-aeb9-cf1d8f4ae071,SuperSwipe,39.99,2025-07-30
9246,71b1a370-7c63-4c9c-9467-c4b263d30bda,Subscription,39.99,2025-12-03
9247,4b368839-3ae7-4d44-86d8-ef462f4501b8,Spotlight,19.99,2025-07-23
9248,73c68a04-3e7a-43ce-8c13-c822ed2c6c5e,Spotlight,39.99,2025-06-14
9249,7f089a6f-b16c-411c-bac6-01d6a78445d1,Spotlight,19.99,2025-07-28
9250,f91a6158-8d10-405f-ab53-e8849ba9d1b5,SuperSwipe,19.99,2025-09-06
9251,6fa6e48c-ff50-4cb6-993b-28eae421a35e,SuperSwipe,39.99,2025-08-04
9252,e9a1cef0-b81e-4911-b40d-8463269cb7ef,SuperSwipe,9.99,2025-06-13
9253,47bfb631-5014-42a0-a429-9ff6c04bd8e0,Spotlight,19.99,2025-09-08
9254,6d41831c-df70-4dbe-9402-a5638956bad2,Spotlight,19.99,2025-10-15
9255,85488348-94dd-40d8-9a28-4a7c147ce587,SuperSwipe,9.99,2025-07-17
9256,bdec0703-6b91-400b-90b4-02cc2acadf20,Spotlight,9.99,2025-09-28
9257,ce3c86d5-f72e-43e8-a572-d9b1acd23606,Subscription,39.99,2025-09-01
9258,b3377a9e-61d1-4e0f-b2ec-5f8c06fe3165,Subscription,9.99,2025-12-08
9259,eeab825e-4fc6-41b7-ac91-bf849a4b1a04,Spotlight,9.99,2025-08-30
9260,45946b55-6dfe-47c8-87a0-b72466af82e5,SuperSwipe,9.99,2025-12-17
9261,2353ce6d-92ae-458f-85f2-f58945ef843e,Subscription,39.99,2025-06-30
9262,ddc7d314-bf67-42ce-9fc5-7529a37c446f,Subscription,39.99,2025-06-08
9263,31e43382-944a-4190-8937-1f08cef91b69,Subscription,9.99,2025-10-27
9264,8e2df83d-6ef8-4f66-aa6b-58f0c442366d,Subscription,9.99,2025-10-26
9265,f40a8e90-2d5e-4712-89a9-c9f590fe3894,SuperSwipe,39.99,2025-10-02
9266,b8f036a8-38aa-4027-b2a8-0781136ebdcc,Subscription,19.99,2025-09-14
9267,c2af08ea-9a37-46f3-85cd-2b8d3d34bb6a,Subscription,19.99,2025-06-14
9268,2bdab0cc-39af-4100-9b06-e8393b666401,SuperSwipe,39.99,2025-08-25
9269,06d7d229-3943-4d34-befb-05649f4bca2d,SuperSwipe,39.99,2025-11-25
9270,c0facdfc-831a-4a7f-ba46-f50873be696f,Spotlight,39.99,2025-11-05
9271,f0e6ebbb-d210-44b9-9622-de595a41bffb,Spotlight,19.99,2025-08-25
9272,2ca0392a-65c2-4ca9-a156-96be6bbba8f3,Spotlight,19.99,2025-07-28
9273,a3f4c80f-1429-412d-ae44-336c84a8efc6,Spotlight,39.99,2025-07-24
9274,8b99b39a-4706-4171-af0b-37d28fbcd3e9,Subscription,19.99,2025-10-06
9275,e8fbef7a-c1ad-4b7d-9e6e-aab7c116deb4,SuperSwipe,19.99,2025-10-21
9276,247a6fc3-1b85-4394-b9ee-ee940c0f8eaf,SuperSwipe,19.99,2025-10-24
9277,6757dc70-5bd2-485f-ad82-798ced49587d,SuperSwipe,39.99,2025-07-08
9278,26556347-d9b3-4481-8ad0-6447bf02f6fa,Spotlight,39.99,2025-09-15
9279,640e6523-014b-4336-b55b-474105e173a8,Spotlight,19.99,2025-10-01
9280,114d896c-43cc-4539-818d-50ce71330de6,Spotlight,39.99,2025-09-18
9281,88d584e5-3816-40bf-b8f3-086affaa608e,Subscription,9.99,2025-08-02
9282,2980a0fc-0742-479c-904b-d266d61e7beb,SuperSwipe,39.99,2025-10-16
9283,5af8a4ab-cdec-4ce5-97df-465dd6dc4da8,Spotlight,19.99,2025-12-31
9284,cf2ae259-f2d9-4726-a85c-d44b35562760,Spotlight,9.99,2025-10-29
9285,bfea3dd0-a7ab-4474-ba64-08ea376d39ce,Subscription,39.99,2025-08-19
9286,9dd47860-d770-4d6a-a173-320fa4ac3e2a,Subscription,19.99,2025-12-31
9287,7f98d0a6-e6e8-4670-aec3-d04c614c6d85,SuperSwipe,19.99,2025-11-12
9288,47ec780d-7033-45d7-a1e6-15c9af3d29e9,Subscription,9.99,2025-12-26
9289,b8aab3f2-fdee-455e-8f3a-9a217cc8841a,Spotlight,19.99,2025-06-09
9290,4072cf0d-2207-40a1-b145-dee05824736a,Subscription,9.99,2025-10-01
9291,710f7b5f-0745-4f87-8312-b1414416036e,Spotlight,19.99,2025-06-16
9292,cd11a437-cd5b-431d-a401-febdd84101bc,SuperSwipe,9.99,2025-10-30
9293,38930e4a-e9fa-400e-82f1-95d3d8d88c0c,Spotlight,19.99,2025-06-18
9294,b05a2128-d203-4a24-a46a-77b32ce95249,Spotlight,9.99,2025-12-27
9295,c39f255c-1342-4874-a1f5-394bbc998f18,Spotlight,39.99,2025-11-14
9296,5dc29cff-a076-4662-b6c7-e0fd3f3b3985,Subscription,19.99,2025-07-04
9297,55a36543-45e3-4ad5-8b51-88184e975221,Spotlight,39.99,2025-07-22
9298,1d29512f-265b-44f6-902b-3f3c5729b7cb,Spotlight,19.99,2025-06-10
9299,6de4cf5b-6657-4ff4-85d8-58747096793f,SuperSwipe,39.99,2025-06-27
9300,67d163e3-7544-4883-8cbc-ed1d0b30d899,SuperSwipe,9.99,2025-08-14
9301,557564d3-5023-415f-b6e0-d5ac01d4aa48,Spotlight,39.99,2025-11-29
9302,590bc243-b067-4086-8ab3-1da8b269cfde,SuperSwipe,39.99,2025-10-19
9303,c1a82ede-66e2-419f-af21-b91646b89779,SuperSwipe,19.99,2025-11-02
9304,cf097aeb-bffb-462c-8ec0-3a9f33556aa7,Subscription,39.99,2025-10-25
9305,24c0a4d5-29d3-4cad-a600-2ac2a95d6f69,SuperSwipe,39.99,2025-12-16
9306,5bba67f0-ae62-4e4f-950a-ee576a39b0cb,Subscription,19.99,2025-07-08
9307,fada6d60-788a-4628-b769-da175eff5e7c,SuperSwipe,39.99,2025-07-28
9308,a8891583-e504-4b9b-900d-d15078566c34,Spotlight,9.99,2025-08-03
9309,ed441ce1-f2cf-405d-abfd-7282a3731152,SuperSwipe,9.99,2025-10-12
9310,c3246554-72e1-49dd-8740-6651504d24bc,SuperSwipe,9.99,2025-06-13
9311,96ecad74-5616-4773-8b51-44b46ac677b3,Spotlight,39.99,2025-07-17
9312,14f2c25b-bfdb-4459-9437-33e71847956d,Subscription,9.99,2025-08-04
9313,3022b6f0-0f13-4aec-9938-2f68dd767df8,Subscription,19.99,2025-09-06
9314,59ff9670-2631-40cb-a16c-fa0c87b8a6f0,SuperSwipe,39.99,2025-11-02
9315,86d45855-7a78-4856-9e3f-c697add1c5e9,Spotlight,19.99,2025-08-03
9316,0e99894f-1ab3-42f2-bc5e-e9496aa5c739,Spotlight,39.99,2025-08-25
9317,c3b36d1e-78fd-4359-828c-50f78deb13cb,Subscription,9.99,2025-06-17
9318,5acc28df-fa6e-44d3-8a71-9dfefa120e98,Spotlight,39.99,2025-10-17
9319,24395b4d-7da8-4372-859e-38f9e2a3b34e,Spotlight,9.99,2025-11-27
9320,ba8bcdfb-0689-48cf-b2ad-f40a59fe0acf,Subscription,19.99,2025-08-25
9321,bd4df0f1-0abd-4d03-8ac1-af3062c311c7,Subscription,19.99,2025-08-25
9322,41224f87-b0ec-4013-beff-6a3fb7a47f5c,Subscription,9.99,2025-07-27
9323,f0cf77c9-9d0d-4e90-9dea-f405965eb81e,Subscription,19.99,2025-06-02
9324,ebba4c17-e603-4b6a-b944-ad5588a0952d,Spotlight,9.99,2025-06-22
9325,d12fbb2a-29d3-4f72-b027-525b967a2fdb,SuperSwipe,9.99,2025-08-29
9326,f21425b3-f2b7-4688-ad67-41f7c0536fb8,SuperSwipe,19.99,2025-10-19
9327,5c075501-d340-4e1e-8bb1-fbbd7009dc32,SuperSwipe,9.99,2025-09-20
9328,88452383-61a6-4647-81eb-efc40041afe0,Subscription,9.99,2025-09-11
9329,df96b3a5-fc0f-4bf6-9595-a88f05c8b180,SuperSwipe,39.99,2025-10-28
9330,8ca5e3a8-1ba6-4dde-996b-23dc25df40c4,Subscription,19.99,2025-06-08
9331,73e7fbc5-fb29-4492-a46d-3d779575f7dc,Spotlight,19.99,2025-06-21
9332,2e658b8a-8456-419e-a36c-f4db6566aa8f,Spotlight,39.99,2025-09-13
9333,9e89ce84-7fcf-4b8c-8947-bdf912c93e24,Spotlight,39.99,2025-06-13
9334,f16ccd57-ddd1-46fc-9078-097f51e39846,SuperSwipe,9.99,2025-07-14
9335,1cfa8fa3-0dac-4310-b803-6feef7cb237d,SuperSwipe,39.99,2025-08-10
9336,d1cf95e8-0bc3-406e-bff7-044bff8e1e15,Subscription,39.99,2025-11-19
9337,65cf29cf-a15d-4829-b164-6d3fbc5fee55,SuperSwipe,9.99,2025-11-28
9338,fc634de6-db2e-4685-83b2-5b3545971697,Subscription,19.99,2025-07-13
9339,afcc346e-e63f-4507-a0df-dd01a7d3e076,Subscription,9.99,2025-12-12
9340,7afbf5e9-990d-4e11-8f15-b8ac93f68b6e,Subscription,19.99,2025-11-11
9341,341d7a79-5c04-4fd0-9ed7-c64f9aef1a76,Subscription,19.99,2025-07-23
9342,a38c2448-46f3-40b7-9faf-8636bfc63575,Subscription,39.99,2025-09-05
9343,635c69f1-f4b0-4892-b393-9dd2ff2ea42c,SuperSwipe,9.99,2025-11-17
9344,56c3ac02-e5f6-4636-84bc-a322d84f9dc4,SuperSwipe,9.99,2025-09-25
9345,57d20749-34e3-4e73-8fc4-125f0de54582,Spotlight,9.99,2025-10-17
9346,d017c472-b957-4951-a38a-18865089ab44,Spotlight,39.99,2025-09-02
9347,916062c0-ac21-4e55-a1b3-38d701ad2ad1,Spotlight,39.99,2025-06-26
9348,c6ed9a0c-6e6d-4470-a3e6-513c32383e6b,SuperSwipe,19.99,2025-06-25
9349,b6e0457a-0d79-4997-9a7b-2b4f43a7bdff,Subscription,9.99,2025-09-27
9350,db2c0663-8511-48cb-b005-ed3fbd140dc1,Subscription,39.99,2025-06-04
9351,40b6f4a8-fed2-4d7a-b761-0dcaa49d534d,Spotlight,39.99,2025-11-04
9352,91f720f6-4d64-4733-8fa4-f900a3b05d68,Subscription,39.99,2025-06-09
9353,fffbd243-98a7-4076-811a-8eee69b55409,SuperSwipe,19.99,2025-07-24
9354,c53be826-ba69-4df3-a5ed-ab880e1c4f38,SuperSwipe,9.99,2025-12-24
9355,dd7f0e6a-cb96-4a75-a9c8-483e71bcfd46,SuperSwipe,9.99,2025-10-26
9356,5d3dfcdf-4a91-482c-94fa-0c49dc6adac5,Spotlight,9.99,2025-10-05
9357,c102106a-6d66-4b1f-a4b6-825f2cd7dc0f,Subscription,19.99,2025-10-16
9358,2f7ee240-3e0a-4007-9c9d-1f1b8a486913,Spotlight,39.99,2025-08-29
9359,1d2cfc60-368a-4b74-a9f9-dfe28c0d422f,Subscription,39.99,2025-12-26
9360,1dab8f24-f90c-487a-99df-f5b477b60f34,SuperSwipe,9.99,2025-09-13
9361,630ff7e5-c620-4046-9c6d-d0368b0fe3e1,Subscription,19.99,2025-11-17
9362,acb9391d-5a3f-4765-984c-a16914a778a2,SuperSwipe,39.99,2025-10-03
9363,f3ecf448-5e1a-4b03-9be6-2e60124c4837,Spotlight,19.99,2025-09-29
9364,69161e59-e0d4-44a4-9d19-4c302d1cfaa3,Subscription,39.99,2025-10-20
9365,66b0da29-11d7-41d5-9dab-0aa356344ef1,Subscription,19.99,2025-09-17
9366,8be3047d-25e0-42de-b411-0b1b117a590e,Spotlight,19.99,2025-12-06
9367,ffb6d7e7-8088-4edd-80cd-1797419fd4a4,Spotlight,9.99,2025-06-09
9368,c6938229-d99f-40ad-97e5-acfba3a6e2f0,Spotlight,9.99,2025-06-19
9369,9937a890-972b-4373-827b-1bfc87d2f550,Spotlight,9.99,2025-12-11
9370,68e4ff9b-f763-4f5b-b47b-de8112b0ff8c,SuperSwipe,19.99,2025-07-26
9371,e50f13b6-739e-4e5a-a2d2-9bc65d1718c3,Spotlight,39.99,2025-07-10
9372,f24ed371-dd76-4983-96e7-6d68963b0229,Spotlight,9.99,2025-08-02
9373,33ec1b82-1f06-468f-b506-9a5ce0931301,Subscription,9.99,2025-12-13
9374,51ff3c64-2af8-48bc-9987-1e31d4fa408d,Spotlight,19.99,2025-07-29
9375,57bc5649-1f12-4933-a310-60f1a391ec2b,Spotlight,39.99,2025-09-02
9376,b9a6ea8e-120b-4a71-be9f-335ba6005025,Subscription,19.99,2025-09-29
9377,a77019c5-f0fb-4034-a57d-ac13ab69fdc3,Spotlight,19.99,2025-12-15
9378,cbb773cc-6355-4309-9500-ca30e2b45de3,Subscription,19.99,2025-09-17
9379,43f212c9-a096-4d09-9838-31c77e9c35f4,Spotlight,39.99,2025-06-13
9380,8c81d1ef-0801-44b2-8aaf-62fef314b02c,Spotlight,39.99,2025-06-28
9381,ddaaf968-9ba6-4410-a309-9f5724828609,SuperSwipe,9.99,2025-07-24
9382,fd2687a5-c45b-41e4-bdce-98b3ce14a9bf,Subscription,39.99,2025-06-06
9383,d99edfdb-4552-47c4-9cee-4e1123ed07c6,Spotlight,19.99,2025-09-18
9384,9bc6b610-ce04-4f0f-9787-9064220b53d8,Spotlight,19.99,2025-10-27
9385,d57d5855-70c0-4848-bcd3-e52ef49bf0d8,Spotlight,19.99,2025-09-15
9386,67929224-b502-4b3b-b9be-018a6b22d8db,Subscription,9.99,2025-11-25
9387,4c9e36cd-dc77-4c07-b461-ae2e448616ce,SuperSwipe,39.99,2025-07-16
9388,2141a6b4-dbe3-45b7-83fe-1940a07b614c,SuperSwipe,19.99,2025-07-11
9389,4b31ec0c-f83e-4cd7-95d0-c4a49b08c58a,SuperSwipe,39.99,2025-06-13
9390,d91de87c-e8d4-4855-b4f0-f071b993a575,Subscription,9.99,2025-06-30
9391,9565325b-aa0e-463b-8a63-ac3e7053ee03,Spotlight,39.99,2025-11-10
9392,3aaaca09-4007-40fa-bf27-42fb773a8aa1,Subscription,9.99,2025-12-22
9393,640e6523-014b-4336-b55b-474105e173a8,SuperSwipe,39.99,2025-06-27
9394,d302ed96-0e04-4f01-a813-a5139c3b905e,Spotlight,19.99,2025-07-18
9395,acc0d820-e792-4f8c-ac0b-f71c314a9848,Subscription,39.99,2025-08-07
9396,7232d03e-f2e9-41c2-ab4c-78e765c37d8c,SuperSwipe,19.99,2025-11-04
9397,cbfe405a-18c4-4121-99bb-eccf0fe1d67e,Subscription,39.99,2025-09-24
9398,01b46604-c5f9-47a0-8ecf-69433b6252ac,SuperSwipe,9.99,2025-12-20
9399,d823eede-7e69-478e-b304-1f7da16548f0,Subscription,9.99,2025-12-24
9400,b070c852-d9dd-4877-8ef2-a07b0508aaf2,Subscription,9.99,2025-07-24
9401,9b656f03-1df1-457b-af6d-f10ce868b23a,Subscription,39.99,2025-12-14
9402,d72aecec-b602-44dd-b57e-6ac6aabb8185,Subscription,39.99,2025-07-19
9403,b0132175-b93f-44a3-b748-906197c5d985,SuperSwipe,19.99,2025-11-27
9404,0032eb19-8034-4fd0-977b-971e4b29a5e0,Spotlight,19.99,2025-12-06
9405,463aeb5e-392f-429c-a565-f11d57b12f62,Spotlight,9.99,2025-12-31
9406,fea5718a-78b2-467b-9069-1184ae80871d,Subscription,19.99,2025-08-07
9407,6d4cf69d-29f0-48c7-9e69-56a411606e7d,Subscription,9.99,2025-11-01
9408,6dfab2b8-369b-461e-9f23-9b94d13667a0,SuperSwipe,39.99,2025-06-22
9409,090edfa1-420b-45fd-9bc0-3f02321e7077,SuperSwipe,19.99,2025-09-07
9410,1fa1791c-b30b-4980-87d0-ac98229219b4,SuperSwipe,39.99,2025-06-15
9411,5e30449c-528a-45c0-af5e-2be6f285ddad,Subscription,9.99,2025-12-13
9412,e8f29424-d563-4b4c-9b7a-3b19d701d130,Spotlight,9.99,2025-07-20
9413,9a1309b8-03b9-4b72-9123-2bdf5218da78,Subscription,39.99,2025-12-05
9414,c8b58474-d895-4fc9-bd54-6a9ec162e8af,SuperSwipe,19.99,2025-11-29
9415,01223c2a-657a-418c-a1cf-dc11c61fd130,Subscription,19.99,2025-10-19
9416,f0495116-e52a-4cbb-ab85-1945b003dff3,SuperSwipe,9.99,2025-10-09
9417,169a6023-1061-46f6-943d-de9d25ac31d3,Subscription,39.99,2025-12-11
9418,51eee240-ceae-4c72-b93b-7d2928ec41ef,Spotlight,39.99,2025-11-11
9419,f98dd8c3-2969-486a-9469-c8fd4c2818b7,SuperSwipe,9.99,2025-09-18
9420,d13282fc-3062-4358-8add-0854ca16dead,SuperSwipe,39.99,2025-09-14
9421,b545143a-a332-4849-b575-15535cc64267,SuperSwipe,39.99,2025-12-10
9422,ce1b1e49-001d-47e4-890d-2fb08f470e24,Subscription,9.99,2025-10-10
9423,d4bb3b19-60f8-4ca1-9b75-9bdf6670be8c,Spotlight,19.99,2025-06-02
9424,778f4974-8245-4f01-b56b-f321f37ba323,Spotlight,9.99,2025-09-01
9425,76e453ff-a8ec-440d-8673-bd9046b7f6f4,Subscription,9.99,2025-08-27
9426,7c018c64-19a2-409c-b205-f4c2fdc114e9,Subscription,39.99,2025-07-14
9427,35c6f4d9-4e37-4586-a8f3-76bb30647622,SuperSwipe,19.99,2025-07-31
9428,e15f0c26-47ef-454a-acfb-f0c419550e20,Subscription,9.99,2025-09-15
9429,c9b276f2-174c-41ab-a59b-2c95346d827a,SuperSwipe,39.99,2025-09-21
9430,a2a06a7f-416b-4327-9848-39fd937c2469,SuperSwipe,39.99,2025-09-30
9431,87e9e536-2e5e-4132-8b7f-3c2540b5ce94,Spotlight,39.99,2025-10-08
